,itemID,month,order,salesPrice
35341,5049.0,05-2018,714,31.0
35342,5049.0,06-2018,2,28.0
35344,5050.0,01-2018,539,2.0
35345,5050.0,02-2018,0,2.0
35346,5050.0,03-2018,0,2.0
35347,5050.0,04-2018,1,2.0
35348,5050.0,05-2018,387,1.0
35349,5050.0,06-2018,6,1.0
35351,5051.0,01-2018,366,25.0
35352,5051.0,02-2018,837,25.0
35353,5051.0,03-2018,7,25.0
35354,5051.0,04-2018,503,25.0
35355,5051.0,05-2018,5,22.0
35356,5051.0,06-2018,38,22.0
35358,5052.0,01-2018,277,7.0
35359,5052.0,02-2018,1027,7.0
35360,5052.0,03-2018,16,7.0
35361,5052.0,04-2018,8,6.0
35362,5052.0,05-2018,369,7.0
35363,5052.0,06-2018,18,4.0
35365,5053.0,01-2018,0,13.0
35366,5053.0,02-2018,0,13.0
35367,5053.0,03-2018,0,13.0
35368,5053.0,04-2018,0,13.0
35369,5053.0,05-2018,512,13.0
35370,5053.0,06-2018,14,12.0
35372,5054.0,01-2018,339,30.0
35373,5054.0,02-2018,4,30.0
35374,5054.0,03-2018,0,30.0
35375,5054.0,04-2018,343,30.0
35376,5054.0,05-2018,35,27.0
35377,5054.0,06-2018,0,27.0
35379,5055.0,01-2018,0,7.0
35380,5055.0,02-2018,0,7.0
35381,5055.0,03-2018,1,7.0
35382,5055.0,04-2018,0,7.0
35383,5055.0,05-2018,0,7.0
35384,5055.0,06-2018,0,7.0
35386,5056.0,01-2018,3,5.0
35387,5056.0,02-2018,708,5.0
35388,5056.0,03-2018,1028,5.0
35389,5056.0,04-2018,5,5.0
35390,5056.0,05-2018,1411,5.0
35391,5056.0,06-2018,73,5.0
35393,5057.0,01-2018,1,165.0
35394,5057.0,02-2018,0,165.0
35395,5057.0,03-2018,0,165.0
35396,5057.0,04-2018,0,165.0
35397,5057.0,05-2018,307,164.0
35398,5057.0,06-2018,24,101.0
35400,5058.0,01-2018,36,1.0
35401,5058.0,02-2018,0,1.0
35402,5058.0,03-2018,2,1.0
35403,5058.0,04-2018,0,1.0
35404,5058.0,05-2018,0,1.0
35405,5058.0,06-2018,0,1.0
35407,5059.0,01-2018,237,4.0
35408,5059.0,02-2018,4,4.0
35409,5059.0,03-2018,0,4.0
35410,5059.0,04-2018,0,4.0
35411,5059.0,05-2018,0,4.0
35412,5059.0,06-2018,0,4.0
35414,5060.0,01-2018,109,6.0
35415,5060.0,02-2018,0,6.0
35416,5060.0,03-2018,4,8.0
35417,5060.0,04-2018,0,8.0
35418,5060.0,05-2018,0,8.0
35419,5060.0,06-2018,21,8.0
35421,5061.0,01-2018,3,7.0
35422,5061.0,02-2018,2,7.0
35423,5061.0,03-2018,2,7.0
35424,5061.0,04-2018,68,7.0
35425,5061.0,05-2018,69,7.0
35426,5061.0,06-2018,0,7.0
35428,5062.0,01-2018,297,31.0
35429,5062.0,02-2018,12,44.0
35430,5062.0,03-2018,0,44.0
35431,5062.0,04-2018,394,44.0
35432,5062.0,05-2018,6,39.0
35433,5062.0,06-2018,5,39.0
35435,5063.0,01-2018,57,9.0
35436,5063.0,02-2018,13,9.0
35437,5063.0,03-2018,83,9.0
35438,5063.0,04-2018,232,8.0
35439,5063.0,05-2018,4,7.0
35440,5063.0,06-2018,6,7.0
35442,5064.0,01-2018,5,17.0
35443,5064.0,02-2018,3,17.0
35444,5064.0,03-2018,4,17.0
35445,5064.0,04-2018,577,14.0
35446,5064.0,05-2018,165,15.0
35447,5064.0,06-2018,1,15.0
35449,5065.0,01-2018,24,23.0
35450,5065.0,02-2018,13,23.0
35451,5065.0,03-2018,1,23.0
35452,5065.0,04-2018,1654,25.0
35453,5065.0,05-2018,474,22.0
35454,5065.0,06-2018,976,23.0
35456,5066.0,01-2018,403,4.0
35457,5066.0,02-2018,0,4.0
35458,5066.0,03-2018,2,4.0
35459,5066.0,04-2018,1,4.0
35460,5066.0,05-2018,104,4.0
35461,5066.0,06-2018,168,4.0
35463,5067.0,01-2018,114,16.0
35464,5067.0,02-2018,116,16.0
35465,5067.0,03-2018,162,16.0
35466,5067.0,04-2018,38,16.0
35467,5067.0,05-2018,0,16.0
35468,5067.0,06-2018,209,16.0
35470,5068.0,01-2018,467,41.0
35471,5068.0,02-2018,2,40.0
35472,5068.0,03-2018,0,40.0
35473,5068.0,04-2018,2,40.0
35474,5068.0,05-2018,264,39.0
35475,5068.0,06-2018,3,38.0
35477,5069.0,01-2018,3,71.0
35478,5069.0,02-2018,1,86.0
35479,5069.0,03-2018,155,86.0
35480,5069.0,04-2018,14,49.0
35481,5069.0,05-2018,0,49.0
35482,5069.0,06-2018,0,49.0
35484,5070.0,01-2018,0,2.0
35485,5070.0,02-2018,0,2.0
35486,5070.0,03-2018,0,2.0
35487,5070.0,04-2018,0,2.0
35488,5070.0,05-2018,0,2.0
35489,5070.0,06-2018,4,2.0
35491,5071.0,01-2018,1,5.0
35492,5071.0,02-2018,0,5.0
35493,5071.0,03-2018,201,5.0
35494,5071.0,04-2018,9,4.0
35495,5071.0,05-2018,320,5.0
35496,5071.0,06-2018,1,5.0
35498,5072.0,01-2018,3,212.0
35499,5072.0,02-2018,115,206.0
35500,5072.0,03-2018,4,202.0
35501,5072.0,04-2018,57,202.0
35502,5072.0,05-2018,13,205.0
35503,5072.0,06-2018,0,205.0
35505,5073.0,01-2018,1,9.0
35506,5073.0,02-2018,2,9.0
35507,5073.0,03-2018,2097,9.0
35508,5073.0,04-2018,12,9.0
35509,5073.0,05-2018,142,9.0
35510,5073.0,06-2018,0,9.0
35512,5074.0,01-2018,4,10.0
35513,5074.0,02-2018,7,10.0
35514,5074.0,03-2018,5,10.0
35515,5074.0,04-2018,204,10.0
35516,5074.0,05-2018,8,10.0
35517,5074.0,06-2018,186,10.0
35519,5075.0,01-2018,505,9.0
35520,5075.0,02-2018,172,12.0
35521,5075.0,03-2018,9,12.0
35522,5075.0,04-2018,403,12.0
35523,5075.0,05-2018,0,12.0
35524,5075.0,06-2018,0,12.0
35526,5076.0,01-2018,507,31.0
35527,5076.0,02-2018,566,42.0
35528,5076.0,03-2018,25,38.0
35529,5076.0,04-2018,4,38.0
35530,5076.0,05-2018,12,38.0
35531,5076.0,06-2018,2,38.0
35533,5077.0,01-2018,424,9.0
35534,5077.0,02-2018,303,12.0
35535,5077.0,03-2018,17,11.0
35536,5077.0,04-2018,372,11.0
35537,5077.0,05-2018,1,11.0
35538,5077.0,06-2018,0,11.0
35540,5078.0,01-2018,422,4.0
35541,5078.0,02-2018,337,6.0
35542,5078.0,03-2018,332,5.0
35543,5078.0,04-2018,23,3.0
35544,5078.0,05-2018,0,3.0
35545,5078.0,06-2018,3,3.0
35547,5079.0,01-2018,526,14.0
35548,5079.0,02-2018,545,18.0
35549,5079.0,03-2018,22,17.0
35550,5079.0,04-2018,6,18.0
35551,5079.0,05-2018,3,18.0
35552,5079.0,06-2018,0,18.0
35554,5080.0,01-2018,412,20.0
35555,5080.0,02-2018,429,25.0
35556,5080.0,03-2018,10,25.0
35557,5080.0,04-2018,232,25.0
35558,5080.0,05-2018,9,13.0
35559,5080.0,06-2018,6,13.0
35561,5081.0,01-2018,853,50.0
35562,5081.0,02-2018,235,50.0
35563,5081.0,03-2018,29,52.0
35564,5081.0,04-2018,0,52.0
35565,5081.0,05-2018,0,52.0
35566,5081.0,06-2018,0,52.0
35568,5082.0,01-2018,114,65.0
35569,5082.0,02-2018,215,65.0
35570,5082.0,03-2018,2,65.0
35571,5082.0,04-2018,7,28.0
35572,5082.0,05-2018,0,28.0
35573,5082.0,06-2018,2,65.0
35575,5083.0,01-2018,5,3.0
35576,5083.0,02-2018,5,3.0
35577,5083.0,03-2018,113,3.0
35578,5083.0,04-2018,154,2.0
35579,5083.0,05-2018,19,1.0
35580,5083.0,06-2018,0,1.0
35582,5084.0,01-2018,149,12.0
35583,5084.0,02-2018,2,12.0
35584,5084.0,03-2018,0,12.0
35585,5084.0,04-2018,165,12.0
35586,5084.0,05-2018,13,7.0
35587,5084.0,06-2018,0,7.0
35589,5085.0,01-2018,102,21.0
35590,5085.0,02-2018,1,20.0
35591,5085.0,03-2018,101,20.0
35592,5085.0,04-2018,129,17.0
35593,5085.0,05-2018,0,17.0
35594,5085.0,06-2018,0,17.0
35596,5086.0,01-2018,0,1.0
35597,5086.0,02-2018,0,1.0
35598,5086.0,03-2018,113,1.0
35599,5086.0,04-2018,3,1.0
35600,5086.0,05-2018,411,1.0
35601,5086.0,06-2018,3,1.0
35603,5087.0,01-2018,434,25.0
35604,5087.0,02-2018,114,22.0
35605,5087.0,03-2018,8,22.0
35606,5087.0,04-2018,11,22.0
35607,5087.0,05-2018,4,22.0
35608,5087.0,06-2018,1,22.0
35610,5088.0,01-2018,0,14.0
35611,5088.0,02-2018,0,14.0
35612,5088.0,03-2018,0,14.0
35613,5088.0,04-2018,0,14.0
35614,5088.0,05-2018,8,14.0
35615,5088.0,06-2018,5,14.0
35617,5089.0,01-2018,0,34.0
35618,5089.0,02-2018,227,34.0
35619,5089.0,03-2018,1665,29.0
35620,5089.0,04-2018,184,29.0
35621,5089.0,05-2018,17,28.0
35622,5089.0,06-2018,91,29.0
35624,5090.0,01-2018,0,142.0
35625,5090.0,02-2018,0,142.0
35626,5090.0,03-2018,566,142.0
35627,5090.0,04-2018,6,125.0
35628,5090.0,05-2018,504,125.0
35629,5090.0,06-2018,19,103.0
35631,5091.0,01-2018,0,127.0
35632,5091.0,02-2018,0,127.0
35633,5091.0,03-2018,1049,127.0
35634,5091.0,04-2018,82,107.0
35635,5091.0,05-2018,2,109.0
35636,5091.0,06-2018,0,109.0
35638,5092.0,01-2018,0,89.0
35639,5092.0,02-2018,1,89.0
35640,5092.0,03-2018,1030,82.0
35641,5092.0,04-2018,56,70.0
35642,5092.0,05-2018,0,70.0
35643,5092.0,06-2018,0,70.0
35645,5093.0,01-2018,76,7.0
35646,5093.0,02-2018,58,7.0
35647,5093.0,03-2018,47,7.0
35648,5093.0,04-2018,0,7.0
35649,5093.0,05-2018,0,7.0
35650,5093.0,06-2018,0,7.0
35652,5094.0,01-2018,20,108.0
35653,5094.0,02-2018,1,112.0
35654,5094.0,03-2018,0,112.0
35655,5094.0,04-2018,1,112.0
35656,5094.0,05-2018,108,107.0
35657,5094.0,06-2018,2,100.0
35659,5095.0,01-2018,0,4.0
35660,5095.0,02-2018,0,4.0
35661,5095.0,03-2018,203,4.0
35662,5095.0,04-2018,0,4.0
35663,5095.0,05-2018,1,4.0
35664,5095.0,06-2018,0,4.0
35666,5096.0,01-2018,310,111.0
35667,5096.0,02-2018,6,115.0
35668,5096.0,03-2018,28,115.0
35669,5096.0,04-2018,3,115.0
35670,5096.0,05-2018,131,113.0
35671,5096.0,06-2018,1,102.0
35673,5097.0,01-2018,39,174.0
35674,5097.0,02-2018,113,173.0
35675,5097.0,03-2018,177,164.0
35676,5097.0,04-2018,15,146.0
35677,5097.0,05-2018,0,146.0
35678,5097.0,06-2018,0,146.0
35680,5098.0,01-2018,0,21.0
35681,5098.0,02-2018,0,21.0
35682,5098.0,03-2018,0,21.0
35683,5098.0,04-2018,436,21.0
35684,5098.0,05-2018,32,21.0
35685,5098.0,06-2018,2,21.0
35687,5099.0,01-2018,104,42.0
35688,5099.0,02-2018,2,34.0
35689,5099.0,03-2018,9,34.0
35690,5099.0,04-2018,4,34.0
35691,5099.0,05-2018,9,34.0
35692,5099.0,06-2018,0,34.0
35694,5100.0,01-2018,204,38.0
35695,5100.0,02-2018,0,38.0
35696,5100.0,03-2018,0,38.0
35697,5100.0,04-2018,0,38.0
35698,5100.0,05-2018,0,38.0
35699,5100.0,06-2018,0,38.0
35701,5101.0,01-2018,207,99.0
35702,5101.0,02-2018,0,99.0
35703,5101.0,03-2018,0,99.0
35704,5101.0,04-2018,0,99.0
35705,5101.0,05-2018,0,99.0
35706,5101.0,06-2018,0,99.0
35708,5102.0,01-2018,2,176.0
35709,5102.0,02-2018,160,176.0
35710,5102.0,03-2018,223,176.0
35711,5102.0,04-2018,0,176.0
35712,5102.0,05-2018,202,165.0
35713,5102.0,06-2018,46,154.0
35715,5103.0,01-2018,0,13.0
35716,5103.0,02-2018,0,13.0
35717,5103.0,03-2018,0,13.0
35718,5103.0,04-2018,41,13.0
35719,5103.0,05-2018,0,13.0
35720,5103.0,06-2018,1,13.0
35722,5104.0,01-2018,0,3.0
35723,5104.0,02-2018,0,3.0
35724,5104.0,03-2018,0,3.0
35725,5104.0,04-2018,76,3.0
35726,5104.0,05-2018,1,3.0
35727,5104.0,06-2018,2,3.0
35729,5105.0,01-2018,0,6.0
35730,5105.0,02-2018,0,6.0
35731,5105.0,03-2018,0,6.0
35732,5105.0,04-2018,2,6.0
35733,5105.0,05-2018,9,6.0
35734,5105.0,06-2018,5,6.0
35736,5106.0,01-2018,0,24.0
35737,5106.0,02-2018,0,24.0
35738,5106.0,03-2018,0,24.0
35739,5106.0,04-2018,84,24.0
35740,5106.0,05-2018,2,22.0
35741,5106.0,06-2018,1,22.0
35743,5107.0,01-2018,0,4.0
35744,5107.0,02-2018,0,4.0
35745,5107.0,03-2018,0,4.0
35746,5107.0,04-2018,159,4.0
35747,5107.0,05-2018,15,4.0
35748,5107.0,06-2018,380,4.0
35750,5108.0,01-2018,0,107.0
35751,5108.0,02-2018,1,107.0
35752,5108.0,03-2018,0,107.0
35753,5108.0,04-2018,50,107.0
35754,5108.0,05-2018,0,107.0
35755,5108.0,06-2018,1,92.0
35757,5109.0,01-2018,25,55.0
35758,5109.0,02-2018,188,54.0
35759,5109.0,03-2018,14,34.0
35760,5109.0,04-2018,1,27.0
35761,5109.0,05-2018,0,27.0
35762,5109.0,06-2018,0,27.0
35764,5110.0,01-2018,510,8.0
35765,5110.0,02-2018,6,9.0
35766,5110.0,03-2018,558,9.0
35767,5110.0,04-2018,1,9.0
35768,5110.0,05-2018,2,9.0
35769,5110.0,06-2018,0,9.0
35771,5111.0,01-2018,1,112.0
35772,5111.0,02-2018,1,112.0
35773,5111.0,03-2018,2,112.0
35774,5111.0,04-2018,1,112.0
35775,5111.0,05-2018,97,112.0
35776,5111.0,06-2018,10,60.0
35778,5112.0,01-2018,304,7.0
35779,5112.0,02-2018,105,10.0
35780,5112.0,03-2018,3,9.0
35781,5112.0,04-2018,4,9.0
35782,5112.0,05-2018,3,9.0
35783,5112.0,06-2018,1,9.0
35785,5113.0,01-2018,313,32.0
35786,5113.0,02-2018,209,32.0
35787,5113.0,03-2018,14,23.0
35788,5113.0,04-2018,0,23.0
35789,5113.0,05-2018,0,23.0
35790,5113.0,06-2018,0,23.0
35792,5114.0,01-2018,307,53.0
35793,5114.0,02-2018,4,53.0
35794,5114.0,03-2018,203,53.0
35795,5114.0,04-2018,12,41.0
35796,5114.0,05-2018,2,33.0
35797,5114.0,06-2018,0,33.0
35799,5115.0,01-2018,2058,21.0
35800,5115.0,02-2018,64,22.0
35801,5115.0,03-2018,797,23.0
35802,5115.0,04-2018,27,22.0
35803,5115.0,05-2018,113,22.0
35804,5115.0,06-2018,165,23.0
35806,5116.0,01-2018,111,6.0
35807,5116.0,02-2018,809,6.0
35808,5116.0,03-2018,334,6.0
35809,5116.0,04-2018,217,6.0
35810,5116.0,05-2018,351,6.0
35811,5116.0,06-2018,10,6.0
35813,5117.0,01-2018,2748,18.0
35814,5117.0,02-2018,394,20.0
35815,5117.0,03-2018,3141,20.0
35816,5117.0,04-2018,54,18.0
35817,5117.0,05-2018,2719,18.0
35818,5117.0,06-2018,44,18.0
35820,5118.0,01-2018,190,15.0
35821,5118.0,02-2018,10,14.0
35822,5118.0,03-2018,21,14.0
35823,5118.0,04-2018,169,15.0
35824,5118.0,05-2018,466,14.0
35825,5118.0,06-2018,615,13.0
35827,5119.0,01-2018,726,32.0
35828,5119.0,02-2018,190,29.0
35829,5119.0,03-2018,426,29.0
35830,5119.0,04-2018,536,29.0
35831,5119.0,05-2018,276,29.0
35832,5119.0,06-2018,84,26.0
35834,5120.0,01-2018,510,17.0
35835,5120.0,02-2018,523,18.0
35836,5120.0,03-2018,256,17.0
35837,5120.0,04-2018,330,17.0
35838,5120.0,05-2018,541,17.0
35839,5120.0,06-2018,466,16.0
35841,5121.0,01-2018,221,15.0
35842,5121.0,02-2018,84,17.0
35843,5121.0,03-2018,9,17.0
35844,5121.0,04-2018,310,16.0
35845,5121.0,05-2018,51,17.0
35846,5121.0,06-2018,60,15.0
35848,5122.0,01-2018,1919,3.0
35849,5122.0,02-2018,1073,3.0
35850,5122.0,03-2018,1137,3.0
35851,5122.0,04-2018,798,3.0
35852,5122.0,05-2018,1304,3.0
35853,5122.0,06-2018,1199,2.0
35855,5123.0,01-2018,1028,15.0
35856,5123.0,02-2018,1630,13.0
35857,5123.0,03-2018,53,13.0
35858,5123.0,04-2018,962,13.0
35859,5123.0,05-2018,26,13.0
35860,5123.0,06-2018,0,13.0
35862,5124.0,01-2018,1376,8.0
35863,5124.0,02-2018,631,9.0
35864,5124.0,03-2018,21,9.0
35865,5124.0,04-2018,2,9.0
35866,5124.0,05-2018,2,8.0
35867,5124.0,06-2018,0,8.0
35869,5125.0,01-2018,10,7.0
35870,5125.0,02-2018,6,7.0
35871,5125.0,03-2018,157,7.0
35872,5125.0,04-2018,131,8.0
35873,5125.0,05-2018,78,6.0
35874,5125.0,06-2018,246,8.0
35876,5126.0,01-2018,558,18.0
35877,5126.0,02-2018,17,16.0
35878,5126.0,03-2018,486,16.0
35879,5126.0,04-2018,177,16.0
35880,5126.0,05-2018,6,16.0
35881,5126.0,06-2018,14,15.0
35883,5127.0,01-2018,773,33.0
35884,5127.0,02-2018,317,35.0
35885,5127.0,03-2018,865,32.0
35886,5127.0,04-2018,13,32.0
35887,5127.0,05-2018,44,32.0
35888,5127.0,06-2018,456,31.0
35890,5128.0,01-2018,938,21.0
35891,5128.0,02-2018,1913,18.0
35892,5128.0,03-2018,313,18.0
35893,5128.0,04-2018,976,18.0
35894,5128.0,05-2018,119,18.0
35895,5128.0,06-2018,4,23.0
35897,5129.0,01-2018,523,12.0
35898,5129.0,02-2018,107,11.0
35899,5129.0,03-2018,174,10.0
35900,5129.0,04-2018,356,11.0
35901,5129.0,05-2018,9,11.0
35902,5129.0,06-2018,228,9.0
35904,5130.0,01-2018,115,38.0
35905,5130.0,02-2018,1458,39.0
35906,5130.0,03-2018,1239,32.0
35907,5130.0,04-2018,838,32.0
35908,5130.0,05-2018,207,35.0
35909,5130.0,06-2018,414,35.0
35911,5131.0,01-2018,69,21.0
35912,5131.0,02-2018,18,21.0
35913,5131.0,03-2018,75,21.0
35914,5131.0,04-2018,173,21.0
35915,5131.0,05-2018,531,21.0
35916,5131.0,06-2018,24,18.0
35918,5132.0,01-2018,418,6.0
35919,5132.0,02-2018,948,8.0
35920,5132.0,03-2018,315,7.0
35921,5132.0,04-2018,579,7.0
35922,5132.0,05-2018,110,7.0
35923,5132.0,06-2018,96,7.0
35925,5133.0,01-2018,239,45.0
35926,5133.0,02-2018,776,49.0
35927,5133.0,03-2018,417,49.0
35928,5133.0,04-2018,293,40.0
35929,5133.0,05-2018,97,37.0
35930,5133.0,06-2018,181,36.0
35932,5134.0,01-2018,2272,27.0
35933,5134.0,02-2018,1144,29.0
35934,5134.0,03-2018,55,26.0
35935,5134.0,04-2018,0,26.0
35936,5134.0,05-2018,0,26.0
35937,5134.0,06-2018,0,26.0
35939,5135.0,01-2018,1858,40.0
35940,5135.0,02-2018,1569,43.0
35941,5135.0,03-2018,6,40.0
35942,5135.0,04-2018,37,28.0
35943,5135.0,05-2018,27,28.0
35944,5135.0,06-2018,0,28.0
35946,5136.0,01-2018,669,13.0
35947,5136.0,02-2018,333,13.0
35948,5136.0,03-2018,177,13.0
35949,5136.0,04-2018,143,12.0
35950,5136.0,05-2018,4,13.0
35951,5136.0,06-2018,607,11.0
35953,5137.0,01-2018,0,5.0
35954,5137.0,02-2018,4,5.0
35955,5137.0,03-2018,4,5.0
35956,5137.0,04-2018,203,5.0
35957,5137.0,05-2018,16,4.0
35958,5137.0,06-2018,0,4.0
35960,5138.0,01-2018,0,7.0
35961,5138.0,02-2018,0,7.0
35962,5138.0,03-2018,0,7.0
35963,5138.0,04-2018,305,7.0
35964,5138.0,05-2018,18,4.0
35965,5138.0,06-2018,0,4.0
35967,5139.0,01-2018,2524,10.0
35968,5139.0,02-2018,368,9.0
35969,5139.0,03-2018,5,9.0
35970,5139.0,04-2018,2601,9.0
35971,5139.0,05-2018,9,8.0
35972,5139.0,06-2018,276,8.0
35974,5140.0,01-2018,0,34.0
35975,5140.0,02-2018,0,34.0
35976,5140.0,03-2018,0,34.0
35977,5140.0,04-2018,0,34.0
35978,5140.0,05-2018,208,34.0
35979,5140.0,06-2018,436,31.0
35981,5141.0,01-2018,160,35.0
35982,5141.0,02-2018,2,23.0
35983,5141.0,03-2018,347,23.0
35984,5141.0,04-2018,25,13.0
35985,5141.0,05-2018,0,13.0
35986,5141.0,06-2018,0,13.0
35988,5142.0,01-2018,203,7.0
35989,5142.0,02-2018,2,6.0
35990,5142.0,03-2018,314,6.0
35991,5142.0,04-2018,16,2.0
35992,5142.0,05-2018,0,2.0
35993,5142.0,06-2018,0,2.0
35995,5143.0,01-2018,308,4.0
35996,5143.0,02-2018,6,3.0
35997,5143.0,03-2018,212,3.0
35998,5143.0,04-2018,6,1.0
35999,5143.0,05-2018,0,1.0
36000,5143.0,06-2018,0,1.0
36002,5144.0,01-2018,456,2.0
36003,5144.0,02-2018,2,2.0
36004,5144.0,03-2018,75,2.0
36005,5144.0,04-2018,1,2.0
36006,5144.0,05-2018,0,2.0
36007,5144.0,06-2018,0,2.0
36009,5145.0,01-2018,254,22.0
36010,5145.0,02-2018,6,22.0
36011,5145.0,03-2018,270,22.0
36012,5145.0,04-2018,8,10.0
36013,5145.0,05-2018,1,10.0
36014,5145.0,06-2018,0,10.0
36016,5146.0,01-2018,361,15.0
36017,5146.0,02-2018,3,16.0
36018,5146.0,03-2018,157,16.0
36019,5146.0,04-2018,7,7.0
36020,5146.0,05-2018,0,7.0
36021,5146.0,06-2018,0,7.0
36023,5147.0,01-2018,210,18.0
36024,5147.0,02-2018,1,17.0
36025,5147.0,03-2018,305,17.0
36026,5147.0,04-2018,18,6.0
36027,5147.0,05-2018,0,6.0
36028,5147.0,06-2018,1,8.0
36030,5148.0,01-2018,260,49.0
36031,5148.0,02-2018,3,49.0
36032,5148.0,03-2018,264,49.0
36033,5148.0,04-2018,7,17.0
36034,5148.0,05-2018,1,21.0
36035,5148.0,06-2018,0,21.0
36037,5149.0,01-2018,256,18.0
36038,5149.0,02-2018,2,16.0
36039,5149.0,03-2018,257,16.0
36040,5149.0,04-2018,7,6.0
36041,5149.0,05-2018,0,6.0
36042,5149.0,06-2018,0,6.0
36044,5150.0,01-2018,207,40.0
36045,5150.0,02-2018,5,32.0
36046,5150.0,03-2018,309,32.0
36047,5150.0,04-2018,9,17.0
36048,5150.0,05-2018,2,17.0
36049,5150.0,06-2018,0,17.0
36051,5151.0,01-2018,132,5.0
36052,5151.0,02-2018,7,3.0
36053,5151.0,03-2018,394,3.0
36054,5151.0,04-2018,0,3.0
36055,5151.0,05-2018,0,3.0
36056,5151.0,06-2018,0,3.0
36058,5152.0,01-2018,152,14.0
36059,5152.0,02-2018,4,14.0
36060,5152.0,03-2018,370,14.0
36061,5152.0,04-2018,28,5.0
36062,5152.0,05-2018,0,5.0
36063,5152.0,06-2018,0,5.0
36065,5153.0,01-2018,305,42.0
36066,5153.0,02-2018,6,34.0
36067,5153.0,03-2018,218,34.0
36068,5153.0,04-2018,1,31.0
36069,5153.0,05-2018,0,31.0
36070,5153.0,06-2018,0,31.0
36072,5154.0,01-2018,278,22.0
36073,5154.0,02-2018,3,17.0
36074,5154.0,03-2018,250,17.0
36075,5154.0,04-2018,9,8.0
36076,5154.0,05-2018,4,9.0
36077,5154.0,06-2018,0,9.0
36079,5155.0,01-2018,553,43.0
36080,5155.0,02-2018,1106,40.0
36081,5155.0,03-2018,649,39.0
36082,5155.0,04-2018,186,37.0
36083,5155.0,05-2018,122,37.0
36084,5155.0,06-2018,1,37.0
36086,5156.0,01-2018,0,48.0
36087,5156.0,02-2018,0,48.0
36088,5156.0,03-2018,160,48.0
36089,5156.0,04-2018,0,48.0
36090,5156.0,05-2018,0,48.0
36091,5156.0,06-2018,0,48.0
36093,5157.0,01-2018,0,53.0
36094,5157.0,02-2018,103,53.0
36095,5157.0,03-2018,209,61.0
36096,5157.0,04-2018,4,61.0
36097,5157.0,05-2018,230,61.0
36098,5157.0,06-2018,5,64.0
36100,5158.0,01-2018,0,102.0
36101,5158.0,02-2018,157,102.0
36102,5158.0,03-2018,10,78.0
36103,5158.0,04-2018,0,78.0
36104,5158.0,05-2018,0,78.0
36105,5158.0,06-2018,0,78.0
36107,5159.0,01-2018,0,41.0
36108,5159.0,02-2018,0,41.0
36109,5159.0,03-2018,55,41.0
36110,5159.0,04-2018,110,39.0
36111,5159.0,05-2018,8,22.0
36112,5159.0,06-2018,0,22.0
36114,5160.0,01-2018,0,8.0
36115,5160.0,02-2018,0,8.0
36116,5160.0,03-2018,105,8.0
36117,5160.0,04-2018,58,6.0
36118,5160.0,05-2018,3,4.0
36119,5160.0,06-2018,0,4.0
36121,5161.0,01-2018,0,87.0
36122,5161.0,02-2018,0,87.0
36123,5161.0,03-2018,119,87.0
36124,5161.0,04-2018,1,65.0
36125,5161.0,05-2018,0,65.0
36126,5161.0,06-2018,0,65.0
36128,5162.0,01-2018,0,9.0
36129,5162.0,02-2018,0,9.0
36130,5162.0,03-2018,0,9.0
36131,5162.0,04-2018,345,9.0
36132,5162.0,05-2018,223,9.0
36133,5162.0,06-2018,5,8.0
36135,5163.0,01-2018,0,13.0
36136,5163.0,02-2018,0,13.0
36137,5163.0,03-2018,4,13.0
36138,5163.0,04-2018,156,13.0
36139,5163.0,05-2018,273,13.0
36140,5163.0,06-2018,9,12.0
36142,5164.0,01-2018,0,28.0
36143,5164.0,02-2018,0,28.0
36144,5164.0,03-2018,504,28.0
36145,5164.0,04-2018,19,14.0
36146,5164.0,05-2018,0,14.0
36147,5164.0,06-2018,0,14.0
36149,5165.0,01-2018,0,44.0
36150,5165.0,02-2018,0,44.0
36151,5165.0,03-2018,1,44.0
36152,5165.0,04-2018,103,44.0
36153,5165.0,05-2018,37,33.0
36154,5165.0,06-2018,6,31.0
36156,5166.0,01-2018,0,6.0
36157,5166.0,02-2018,0,6.0
36158,5166.0,03-2018,0,6.0
36159,5166.0,04-2018,2,6.0
36160,5166.0,05-2018,205,6.0
36161,5166.0,06-2018,11,4.0
36163,5167.0,01-2018,0,9.0
36164,5167.0,02-2018,104,9.0
36165,5167.0,03-2018,8,8.0
36166,5167.0,04-2018,0,8.0
36167,5167.0,05-2018,0,8.0
36168,5167.0,06-2018,0,8.0
36170,5168.0,01-2018,0,23.0
36171,5168.0,02-2018,10,23.0
36172,5168.0,03-2018,11,20.0
36173,5168.0,04-2018,8,13.0
36174,5168.0,05-2018,6,15.0
36175,5168.0,06-2018,11,15.0
36177,5169.0,01-2018,2,107.0
36178,5169.0,02-2018,332,103.0
36179,5169.0,03-2018,27,92.0
36180,5169.0,04-2018,1,92.0
36181,5169.0,05-2018,3,92.0
36182,5169.0,06-2018,0,92.0
36184,5170.0,01-2018,0,40.0
36185,5170.0,02-2018,0,40.0
36186,5170.0,03-2018,0,40.0
36187,5170.0,04-2018,0,40.0
36188,5170.0,05-2018,0,40.0
36189,5170.0,06-2018,1,40.0
36191,5171.0,01-2018,0,6.0
36192,5171.0,02-2018,0,6.0
36193,5171.0,03-2018,0,6.0
36194,5171.0,04-2018,0,6.0
36195,5171.0,05-2018,1,6.0
36196,5171.0,06-2018,5,6.0
